location_name,date,pm25,pm10,pm1
Franklin Avenue,2023-08-27T09:00:00Z,10.09970235824585,,
Franklin Avenue,2023-08-27T12:00:00Z,7.200892845789592,,
Franklin Avenue,2023-08-27T13:00:00Z,6.034226218859355,,
Franklin Avenue,2023-08-27T14:00:00Z,6.392857193946838,,
Franklin Avenue,2023-08-27T15:00:00Z,6.973214308420817,,
Franklin Avenue,2023-08-27T16:00:00Z,9.190476139386496,,
Franklin Avenue,2023-08-27T17:00:00Z,10.657738129297892,,
Franklin Avenue,2023-08-27T19:00:00Z,11.31994048754374,,
Franklin Avenue,2023-08-27T20:00:00Z,11.129464228947958,,
Franklin Avenue,2023-08-27T21:00:00Z,11.64285715421041,,
Franklin Avenue,2023-08-28T00:00:00Z,11.924107233683268,,
Franklin Avenue,2023-08-28T01:00:00Z,11.083333253860474,,
Franklin Avenue,2023-08-28T02:00:00Z,15.372023741404217,,
Franklin Avenue,2023-08-28T03:00:00Z,24.1488094329834,,
Franklin Avenue,2023-08-28T04:00:00Z,29.190476099650063,,
Franklin Avenue,2023-08-28T05:00:00Z,34.1994047164917,,
Franklin Avenue,2023-08-28T06:00:00Z,30.48511902491252,,
Franklin Avenue,2023-08-28T07:00:00Z,30.00446430842082,,
Franklin Avenue,2023-08-28T08:00:00Z,28.29910691579183,,
Franklin Avenue,2023-08-28T09:00:00Z,27.3050594329834,,
Franklin Avenue,2023-08-28T10:00:00Z,23.688988208770752,,
Franklin Avenue,2023-08-28T11:00:00Z,25.15624984105428,,
Franklin Avenue,2023-08-28T12:00:00Z,22.83184512456258,,
Franklin Avenue,2023-08-28T13:00:00Z,19.36458317438761,,
Franklin Avenue,2023-08-28T15:00:00Z,13.754464387893677,,
Franklin Avenue,2023-08-28T16:00:00Z,14.997023661931356,,
Franklin Avenue,2023-08-28T17:00:00Z,16.208333253860474,,
Franklin Avenue,2023-08-28T18:00:00Z,13.732142686843872,,
Franklin Avenue,2023-08-28T19:00:00Z,13.090773741404217,,
Franklin Avenue,2023-08-28T20:00:00Z,12.910714149475098,,
Franklin Avenue,2023-08-28T21:00:00Z,13.502976099650065,,
Franklin Avenue,2023-08-28T22:00:00Z,12.665178457895914,,
Franklin Avenue,2023-08-28T23:00:00Z,13.172618945439655,,
Franklin Avenue,2023-08-29T00:00:00Z,13.921130816141764,,
Franklin Avenue,2023-08-29T01:00:00Z,13.53720235824585,,
Franklin Avenue,2023-08-29T02:00:00Z,11.773809432983398,,
Franklin Avenue,2023-08-29T03:00:00Z,11.60119048754374,,
Franklin Avenue,2023-08-29T04:00:00Z,11.995535771052042,,
Franklin Avenue,2023-08-29T05:00:00Z,10.813988129297892,,
Franklin Avenue,2023-08-29T06:00:00Z,10.998511950174969,,
Franklin Avenue,2023-08-29T07:00:00Z,11.267857233683268,,
Franklin Avenue,2023-08-29T08:00:00Z,12.278273741404217,,
Franklin Avenue,2023-08-29T09:00:00Z,8.74404756228129,,
Franklin Avenue,2023-08-29T10:00:00Z,10.133928537368774,,
Franklin Avenue,2023-08-29T11:00:00Z,8.032738089561462,,
Franklin Avenue,2023-08-29T12:00:00Z,8.455357193946838,,
Franklin Avenue,2023-08-29T13:00:00Z,8.596230189005533,,
Franklin Avenue,2023-08-29T14:00:00Z,9.177083412806192,,
Franklin Avenue,2023-08-29T15:00:00Z,9.95535715421041,,
Franklin Avenue,2023-11-15T18:00:00Z,16.642857551574707,,
Franklin Avenue,2023-11-15T19:00:00Z,13.352678537368774,,
Franklin Avenue,2023-11-15T20:00:00Z,10.1875,,
"Hillcrest, NY",2024-10-25T09:00:00Z,2.048875004053116,1.4583333333333333,0.9583333333333334
"Hillcrest, NY",2024-10-25T10:00:00Z,2.174259980519613,2.0416666666666665,1.1666666666666667
"Hillcrest, NY",2024-10-25T11:00:00Z,2.341024955113729,2.083333333333333,1.125
"Hillcrest, NY",2024-10-25T12:00:00Z,2.06352499127388,1.5,0.7916666666666666
"Hillcrest, NY",2024-10-25T13:00:00Z,2.712099959452947,2.4166666666666665,1.5416666666666667
"Hillcrest, NY",2024-10-25T14:00:00Z,3.1306408047676086,2.833333333333333,1.875
"Hillcrest, NY",2024-10-25T15:00:00Z,3.219566643238068,1.8333333333333333,0.9166666666666666
"Hillcrest, NY",2024-10-25T16:00:00Z,5.610426624615987,4.833333333333333,3.125
"Hillcrest, NY",2024-10-25T17:00:00Z,7.141845027605693,7.875,5.291666666666667
"Hillcrest, NY",2024-10-25T18:00:00Z,6.959372401237488,7.583333333333333,5.083333333333333
"Hillcrest, NY",2024-10-25T19:00:00Z,6.075926701227824,5.458333333333333,3.458333333333333
"Hillcrest, NY",2024-10-25T20:00:00Z,5.172044118245442,3.75,2.125
"Hillcrest, NY",2024-10-25T21:00:00Z,4.849939227104187,5.458333333333333,3.2916666666666665
"Hillcrest, NY",2024-10-25T22:00:00Z,4.458271741867065,6.458333333333333,4.166666666666667
"Hillcrest, NY",2024-10-25T23:00:00Z,3.704364995161692,6.0,3.5
"Hillcrest, NY",2024-10-26T00:00:00Z,5.242346346378326,7.875,4.5
"Hillcrest, NY",2024-10-26T01:00:00Z,7.69395915667216,12.208333333333334,7.791666666666667
"Hillcrest, NY",2024-10-26T02:00:00Z,7.407392581303914,10.333333333333334,6.291666666666667
"Hillcrest, NY",2024-10-26T03:00:00Z,7.309172511100769,9.5,5.5
"Hillcrest, NY",2024-10-26T04:00:00Z,7.194446722666423,9.25,5.458333333333333
"Hillcrest, NY",2024-10-26T05:00:00Z,7.167337536811829,9.291666666666666,5.666666666666667
"Hillcrest, NY",2024-10-26T06:00:00Z,7.516555070877075,10.25,6.375
"Hillcrest, NY",2024-10-26T07:00:00Z,8.059778292973837,11.541666666666666,7.416666666666667
"Hillcrest, NY",2024-10-26T08:00:00Z,8.089832425117493,13.083333333333334,8.666666666666666
"Hillcrest, NY",2024-10-26T09:00:00Z,8.05332907040914,13.166666666666666,8.541666666666666
"Hillcrest, NY",2024-10-26T10:00:00Z,7.880250891049703,12.125,8.208333333333334
"Hillcrest, NY",2024-10-26T11:00:00Z,7.276894927024841,11.083333333333334,7.333333333333333
"Hillcrest, NY",2024-10-26T12:00:00Z,7.028391679128011,10.083333333333334,6.916666666666667
"Hillcrest, NY",2024-10-26T13:00:00Z,5.137020866076152,6.583333333333333,4.583333333333333
"Hillcrest, NY",2024-10-26T14:00:00Z,3.9055508176485696,3.0416666666666665,1.9583333333333333
"Hillcrest, NY",2024-10-26T15:00:00Z,3.835366696119309,2.25,1.2916666666666667
"Hillcrest, NY",2024-10-26T16:00:00Z,4.358975052833557,1.9583333333333333,1.125
"Hillcrest, NY",2024-10-26T17:00:00Z,4.599105755488078,2.333333333333333,1.375
"Hillcrest, NY",2024-10-26T18:00:00Z,4.311866680781047,2.0416666666666665,1.125
"Hillcrest, NY",2024-10-26T19:00:00Z,4.415856619675954,1.7083333333333333,0.6666666666666666
"Hillcrest, NY",2024-10-26T20:00:00Z,3.482836564381917,1.625,0.8333333333333334
"Hillcrest, NY",2024-10-26T21:00:00Z,4.483681718508403,2.25,1.125
"Hillcrest, NY",2024-10-26T22:00:00Z,3.936860024929047,1.75,1.0416666666666667
"Hillcrest, NY",2024-10-26T23:00:00Z,4.05222749710083,2.458333333333333,1.375
"Hillcrest, NY",2024-10-27T00:00:00Z,3.7679391304651895,1.7916666666666667,1.0
"Hillcrest, NY",2024-10-27T01:00:00Z,3.317999998728434,1.4166666666666667,0.625
"Hillcrest, NY",2024-10-27T02:00:00Z,3.5330416758855185,2.0416666666666665,1.25
"Hillcrest, NY",2024-10-27T03:00:00Z,3.125146687030792,1.25,0.75
"Hillcrest, NY",2024-10-27T04:00:00Z,3.299114147822062,1.5833333333333333,0.9166666666666666
"Hillcrest, NY",2024-10-27T05:00:00Z,2.94363585114479,1.0416666666666667,0.3333333333333333
"Hillcrest, NY",2024-10-27T06:00:00Z,2.0446983873844147,0.875,0.3333333333333333
"Hillcrest, NY",2024-10-27T07:00:00Z,2.4274383087952933,1.0,0.3333333333333333
"Hillcrest, NY",2024-10-27T08:00:00Z,1.991919954617818,0.75,0.3333333333333333
"Hillcrest, NY",2024-10-27T09:00:00Z,2.4254908561706543,1.0416666666666667,0.5
"Hillcrest, NY",2024-10-27T10:00:00Z,2.7080774505933127,1.4166666666666667,0.875
"Hillcrest, NY",2024-10-27T11:00:00Z,2.7902108828226724,2.25,1.2916666666666667
"Hillcrest, NY",2024-10-27T12:00:00Z,3.324343323707581,2.4166666666666665,1.5
"Hillcrest, NY",2024-10-27T13:00:00Z,4.004864195982616,3.9583333333333335,2.375
"Hillcrest, NY",2024-10-27T14:00:00Z,3.607745826244354,2.708333333333333,1.6666666666666667
"Hillcrest, NY",2024-10-27T15:00:00Z,4.283733328183492,2.708333333333333,1.375
"Hillcrest, NY",2024-10-27T16:00:00Z,3.9294299681981406,1.6666666666666667,0.9166666666666666
"Hillcrest, NY",2024-10-27T17:00:00Z,2.994675040245056,1.4583333333333333,0.625
"Hillcrest, NY",2024-10-27T18:00:00Z,4.379318336645762,1.0,0.6666666666666666
"Hillcrest, NY",2024-10-27T19:00:00Z,5.201600035031636,1.9583333333333333,0.9583333333333334
"Hillcrest, NY",2024-10-27T20:00:00Z,5.44866669178009,2.375,1.1666666666666667
"Hillcrest, NY",2024-10-27T21:00:00Z,5.9894115924835205,4.708333333333333,3.0416666666666665
"Hillcrest, NY",2024-10-27T22:00:00Z,6.168687462806702,4.875,2.833333333333333
"Hillcrest, NY",2024-10-27T23:00:00Z,4.829894105593364,3.125,1.8333333333333333
"Hillcrest, NY",2024-10-28T00:00:00Z,4.861847500006358,5.625,3.4166666666666665
"Hillcrest, NY",2024-10-28T01:00:00Z,4.680033286412557,6.208333333333333,3.75
"Hillcrest, NY",2024-10-28T02:00:00Z,5.356148322423299,6.916666666666667,4.291666666666667
"Hillcrest, NY",2024-10-28T03:00:00Z,5.338245828946431,6.833333333333333,4.125
"Hillcrest, NY",2024-10-28T04:00:00Z,5.281704982121785,6.833333333333333,4.375
"Hillcrest, NY",2024-10-28T05:00:00Z,5.356674989064534,7.291666666666667,4.666666666666667
"Hillcrest, NY",2024-10-28T06:00:00Z,5.224350015322368,7.75,4.75
"Hillcrest, NY",2024-10-28T07:00:00Z,5.6225658257802325,8.541666666666666,5.166666666666667
"Hillcrest, NY",2024-10-28T08:00:00Z,7.435355027516683,12.5,8.416666666666666
"Hillcrest, NY",2024-10-28T09:00:00Z,5.99142591158549,9.458333333333334,6.083333333333333
"Hillcrest, NY",2024-10-28T10:00:00Z,5.104017496109009,6.416666666666667,4.166666666666667
"Hillcrest, NY",2024-10-28T11:00:00Z,5.909863352775574,7.916666666666667,5.25
"Hillcrest, NY",2024-10-28T12:00:00Z,6.102376699447632,8.666666666666666,5.458333333333333
"Hillcrest, NY",2024-10-28T13:00:00Z,4.645673314730327,4.25,2.875
"Hillcrest, NY",2024-10-28T14:00:00Z,4.541858235994975,3.5416666666666665,2.25
"Hillcrest, NY",2024-10-28T15:00:00Z,4.539555827776591,2.708333333333333,1.9166666666666667
"Hillcrest, NY",2024-10-28T16:00:00Z,5.452250083287557,3.4166666666666665,2.208333333333333
"Hillcrest, NY",2024-10-28T17:00:00Z,5.088003198305766,2.625,1.8333333333333333
"Hillcrest, NY",2024-10-28T18:00:00Z,4.7156074444452925,2.0416666666666665,1.0
"Hillcrest, NY",2024-10-28T19:00:00Z,4.623018264770508,2.25,1.0833333333333333
"Hillcrest, NY",2024-10-28T20:00:00Z,6.244513392448425,4.416666666666667,2.625
"Hillcrest, NY",2024-10-28T21:00:00Z,5.138824959595998,4.958333333333333,2.958333333333333
"Hillcrest, NY",2024-10-28T22:00:00Z,3.9580249985059104,3.458333333333333,2.2916666666666665
"Hillcrest, NY",2024-10-28T23:00:00Z,4.268923322359721,4.5,3.0
"Hillcrest, NY",2024-10-29T00:00:00Z,4.904564181963603,6.083333333333333,4.25
"Hillcrest, NY",2024-10-29T01:00:00Z,5.190229177474976,7.166666666666667,4.958333333333333
"Hillcrest, NY",2024-10-29T02:00:00Z,5.805624882380168,9.041666666666666,6.166666666666667
"Hillcrest, NY",2024-10-29T03:00:00Z,6.057907501856486,9.5,6.333333333333333
"Hillcrest, NY",2024-10-29T04:00:00Z,6.189889113108317,10.208333333333334,6.625
"Hillcrest, NY",2024-10-29T05:00:00Z,5.7858108679453535,9.458333333333334,6.041666666666667
"Hillcrest, NY",2024-10-29T06:00:00Z,5.062569101651509,8.541666666666666,5.875
"Hillcrest, NY",2024-10-29T07:00:00Z,4.445165832837422,7.208333333333333,4.791666666666667
"Hillcrest, NY",2024-10-29T08:00:00Z,3.382759173711141,6.0,4.041666666666667
"Hillcrest, NY",2024-10-29T09:00:00Z,2.830799957116445,5.083333333333333,3.208333333333333
"Hillcrest, NY",2024-10-29T10:00:00Z,3.7449467182159424,6.916666666666667,4.416666666666667
"Hillcrest, NY",2024-10-29T11:00:00Z,5.0821675062179565,9.75,6.375
"Hillcrest, NY",2024-10-29T12:00:00Z,3.881126602490743,6.75,4.333333333333333
"Hillcrest, NY",2024-10-29T13:00:00Z,2.2339133421579995,3.0,1.8333333333333333
"Hillcrest, NY",2024-10-29T14:00:00Z,2.157602528731028,2.5,1.4166666666666667
"Hillcrest, NY",2024-10-29T15:00:00Z,2.413724174102148,2.9166666666666665,1.6666666666666667
"Hillcrest, NY",2024-10-29T16:00:00Z,2.186746676762899,3.6666666666666665,1.9166666666666667
"Hillcrest, NY",2024-10-29T17:00:00Z,2.3556308646996817,3.6666666666666665,1.8333333333333333
"Hillcrest, NY",2024-10-29T18:00:00Z,2.656844198703766,2.25,1.125
"Hillcrest, NY",2024-10-29T19:00:00Z,2.778298318386078,2.6666666666666665,1.25
"Hillcrest, NY",2024-10-29T20:00:00Z,2.5353500048319497,2.708333333333333,1.1666666666666667
"Hillcrest, NY",2024-10-29T21:00:00Z,2.39243749777476,3.333333333333333,1.4166666666666667
"Hillcrest, NY",2024-10-29T22:00:00Z,2.381187518437704,4.083333333333333,1.7916666666666667
"Hillcrest, NY",2024-10-29T23:00:00Z,2.456516663233439,3.7916666666666665,1.75
"Hillcrest, NY",2024-10-30T00:00:00Z,2.462602516015371,4.333333333333333,1.875
"Hillcrest, NY",2024-10-30T01:00:00Z,2.4000316858291626,4.166666666666667,1.9583333333333333
"Hillcrest, NY",2024-10-30T02:00:00Z,2.917263329029084,5.208333333333333,2.5
"Hillcrest, NY",2024-10-30T03:00:00Z,2.537456621726354,5.041666666666667,2.375
"Hillcrest, NY",2024-10-30T04:00:00Z,2.9784891406695047,5.666666666666667,2.6666666666666665
"Hillcrest, NY",2024-10-30T05:00:00Z,3.383736650149028,6.708333333333333,3.5416666666666665
"Hillcrest, NY",2024-10-30T06:00:00Z,4.591449995835622,9.458333333333334,5.166666666666667
"Hillcrest, NY",2024-10-30T07:00:00Z,6.10241174697876,12.708333333333334,6.791666666666667
"Hillcrest, NY",2024-10-30T08:00:00Z,5.724648316701253,11.625,6.875
"Hillcrest, NY",2024-10-30T09:00:00Z,6.685805916786194,13.166666666666666,7.708333333333333
"Hillcrest, NY",2024-10-30T10:00:00Z,5.615689078966777,11.625,6.875
"Hillcrest, NY",2024-10-30T11:00:00Z,7.018733382225037,14.5,8.541666666666666
"Hillcrest, NY",2024-10-30T12:00:00Z,8.449680844942728,15.833333333333334,9.958333333333334
"Hillcrest, NY",2024-10-30T13:00:00Z,9.877886772155762,17.583333333333332,10.708333333333334
"Hillcrest, NY",2024-10-30T14:00:00Z,13.210223277409872,23.916666666666668,14.333333333333334
"Hillcrest, NY",2024-10-30T15:00:00Z,14.207056442896524,24.95833333333333,15.25
"Hillcrest, NY",2024-10-30T16:00:00Z,13.703344451056587,23.166666666666668,14.555555555555555
"Hillcrest, NY",2024-10-30T17:00:00Z,14.30847175916036,23.08333333333333,14.333333333333334
"Hillcrest, NY",2024-10-30T18:00:00Z,13.470574140548706,21.5,14.041666666666666
"Hillcrest, NY",2024-10-30T19:00:00Z,13.505013942718506,21.916666666666668,14.25
"Hillcrest, NY",2024-10-31T02:00:00Z,20.912273406982425,35.333333333333336,19.166666666666668
"Hillcrest, NY",2024-10-31T03:00:00Z,22.19366391499837,34.125,20.291666666666668
"Hillcrest, NY",2024-10-31T04:00:00Z,22.05648422241211,33.958333333333336,20.416666666666668
"Hillcrest, NY",2024-10-31T05:00:00Z,19.804489135742188,31.83333333333333,19.5
"Hillcrest, NY",2024-10-31T06:00:00Z,22.22624429066976,34.125,20.25
"Hillcrest, NY",2024-10-31T07:00:00Z,24.336507320404053,37.375,21.33333333333333
"Hillcrest, NY",2024-10-31T08:00:00Z,25.93756516774496,40.16666666666666,21.95833333333333
"Hillcrest, NY",2024-10-31T09:00:00Z,29.443320274353027,44.91666666666666,23.70833333333333
"Hillcrest, NY",2024-10-31T10:00:00Z,29.571791966756184,45.29166666666666,23.416666666666668
"Hillcrest, NY",2024-10-31T11:00:00Z,28.468745072682697,43.75,23.20833333333333
"Hillcrest, NY",2024-10-31T12:00:00Z,28.23142067591349,44.125,22.791666666666668
"Hillcrest, NY",2024-10-31T13:00:00Z,25.91242329279582,41.208333333333336,21.666666666666668
"Hillcrest, NY",2024-10-31T14:00:00Z,19.46138676007589,31.95833333333333,18.166666666666668
"Hillcrest, NY",2024-10-31T15:00:00Z,18.691713094711304,30.416666666666668,18.0
"Hillcrest, NY",2024-10-31T16:00:00Z,13.362217744191488,22.125,13.791666666666666
"Hillcrest, NY",2024-10-31T17:00:00Z,11.750126600265505,18.08333333333333,11.75
"Hillcrest, NY",2024-10-31T18:00:00Z,10.333114782969156,15.166666666666666,10.041666666666666
"Hillcrest, NY",2024-10-31T19:00:00Z,10.063157478968302,14.458333333333334,9.666666666666666
"Hillcrest, NY",2024-10-31T20:00:00Z,11.225120862325031,17.708333333333332,11.875
"Hillcrest, NY",2024-10-31T21:00:00Z,11.845520734786987,20.25,13.458333333333334
"Hillcrest, NY",2024-10-31T22:00:00Z,12.326245069503784,22.375,14.958333333333334
"Hillcrest, NY",2024-10-31T23:00:00Z,12.021879196166992,22.625,14.625
"Hillcrest, NY",2024-11-01T00:00:00Z,14.066189289093018,25.916666666666668,15.875
"Hillcrest, NY",2024-11-01T01:00:00Z,16.246384859085083,27.666666666666668,17.791666666666668
"Hillcrest, NY",2024-11-01T02:00:00Z,10.513623396555582,19.541666666666668,12.833333333333334
"Hillcrest, NY",2024-11-01T03:00:00Z,10.81344747543335,19.916666666666668,12.5
"Hillcrest, NY",2024-11-01T04:00:00Z,9.81342395146688,17.458333333333332,11.333333333333334
"Hillcrest, NY",2024-11-01T05:00:00Z,8.094205856323242,14.583333333333334,9.833333333333334
"Hillcrest, NY",2024-11-01T06:00:00Z,6.368239124615987,11.75,7.833333333333333
"Hillcrest, NY",2024-11-01T07:00:00Z,6.852523287137349,11.916666666666666,7.916666666666667
"Hillcrest, NY",2024-11-01T08:00:00Z,6.458653291066487,11.291666666666666,7.75
"Hillcrest, NY",2024-11-01T09:00:00Z,6.515118320782979,11.291666666666666,7.708333333333333
"Hillcrest, NY",2024-11-01T10:00:00Z,6.98762583732605,12.208333333333334,8.458333333333334
"Hillcrest, NY",2024-11-01T11:00:00Z,6.996321678161621,12.041666666666666,8.25
"Hillcrest, NY",2024-11-01T12:00:00Z,7.356146653493245,12.75,8.791666666666666
"Hillcrest, NY",2024-11-01T13:00:00Z,7.197075843811035,12.291666666666666,8.333333333333334
"Hillcrest, NY",2024-11-01T14:00:00Z,6.3414374987284345,10.458333333333334,7.041666666666667
"Hillcrest, NY",2024-11-01T15:00:00Z,5.922749161720276,9.416666666666666,6.166666666666667
"Hillcrest, NY",2024-11-01T16:00:00Z,5.774645050366719,8.583333333333334,5.666666666666667
"Hillcrest, NY",2024-11-01T17:00:00Z,5.059540828069051,5.375,3.8333333333333335
"Hillcrest, NY",2024-11-01T18:00:00Z,5.311376571655273,4.625,3.083333333333333
"Hillcrest, NY",2024-11-01T19:00:00Z,5.281326611836751,3.5416666666666665,2.125
"Hillcrest, NY",2024-11-01T20:00:00Z,5.5616841316223145,3.5416666666666665,2.2916666666666665
"Hillcrest, NY",2024-11-01T21:00:00Z,5.959050019582112,4.458333333333333,2.833333333333333
"Hillcrest, NY",2024-11-01T22:00:00Z,5.648774147033691,3.208333333333333,1.7916666666666667
"Hillcrest, NY",2024-11-01T23:00:00Z,4.849594175815582,2.375,1.375
"Hillcrest, NY",2024-11-02T00:00:00Z,5.268731633822124,4.375,3.1666666666666665
"Hillcrest, NY",2024-11-02T01:00:00Z,4.948602477709453,4.083333333333333,2.7916666666666665
"Hillcrest, NY",2024-11-02T02:00:00Z,5.220770915349324,5.0,3.5416666666666665
"Hillcrest, NY",2024-11-02T03:00:00Z,4.285979986190796,3.6666666666666665,2.333333333333333
"Hillcrest, NY",2024-11-02T04:00:00Z,4.183465858300527,3.6666666666666665,2.708333333333333
"Hillcrest, NY",2024-11-02T05:00:00Z,3.764530062675476,2.958333333333333,2.1666666666666665
"Hillcrest, NY",2024-11-02T06:00:00Z,3.613983352979024,2.833333333333333,1.7083333333333333
"Hillcrest, NY",2024-11-02T07:00:00Z,3.1675432920455933,2.083333333333333,1.25
"Hillcrest, NY",2024-11-02T08:00:00Z,3.395442485809326,2.333333333333333,1.2083333333333333
"Hillcrest, NY",2024-11-02T09:00:00Z,4.100366731484731,3.6666666666666665,2.4166666666666665
"Hillcrest, NY",2024-11-02T10:00:00Z,3.8061933517456055,3.0,2.083333333333333
"Hillcrest, NY",2024-11-02T11:00:00Z,3.4537400007247925,2.4166666666666665,1.6666666666666667
"Hillcrest, NY",2024-11-02T12:00:00Z,3.843905826409658,3.0,1.9583333333333333
"Hillcrest, NY",2024-11-02T13:00:00Z,3.8699175318082175,2.9166666666666665,1.7083333333333333
"Hillcrest, NY",2024-11-02T14:00:00Z,3.305217484633128,1.9583333333333333,1.1666666666666667
"Hillcrest, NY",2024-11-02T15:00:00Z,2.9868266781171164,1.6666666666666667,0.9166666666666666
"Hillcrest, NY",2024-11-02T16:00:00Z,1.6946991384029388,0.7083333333333334,0.3333333333333333
"Hillcrest, NY",2024-11-02T17:00:00Z,1.8839599788188928,0.9583333333333334,0.4166666666666667
"Hillcrest, NY",2024-11-02T18:00:00Z,3.438939174016317,2.125,1.25
"Hillcrest, NY",2024-11-02T19:00:00Z,1.446418364842733,0.9166666666666666,0.4583333333333333
"Hillcrest, NY",2024-11-02T20:00:00Z,1.933202475309372,1.0416666666666667,0.6666666666666666
"Hillcrest, NY",2024-11-02T21:00:00Z,3.05523744225502,1.7916666666666667,1.125
"Hillcrest, NY",2024-11-02T22:00:00Z,3.6446299950281777,1.9583333333333333,1.0833333333333333
"Hillcrest, NY",2024-11-02T23:00:00Z,3.481568376223246,2.0416666666666665,1.0416666666666667
"Hillcrest, NY",2024-11-03T00:00:00Z,4.222369223833084,3.75,2.1666666666666665
"Hillcrest, NY",2024-11-03T01:00:00Z,4.061409135659535,3.083333333333333,1.9166666666666667
"Hillcrest, NY",2024-11-03T02:00:00Z,3.907837529977163,3.0,1.9166666666666667
"Hillcrest, NY",2024-11-03T03:00:00Z,2.110765000184377,1.125,0.5
"Hillcrest, NY",2024-11-03T04:00:00Z,2.0271941820780435,0.75,0.3333333333333333
"Hillcrest, NY",2024-11-03T05:00:00Z,2.233242472012838,0.8333333333333334,0.3333333333333333
"Hillcrest, NY",2024-11-03T06:00:00Z,1.770862470070521,0.7083333333333334,0.25
"Hillcrest, NY",2024-11-03T07:00:00Z,1.862034151951472,0.7083333333333334,0.2083333333333333
"Hillcrest, NY",2024-11-03T08:00:00Z,1.8383091688156128,0.75,0.2916666666666667
"Hillcrest, NY",2024-11-03T09:00:00Z,2.271068384250005,0.875,0.375
"Hillcrest, NY",2024-11-03T10:00:00Z,2.4462458193302155,1.0833333333333333,0.4166666666666667
"Hillcrest, NY",2024-11-03T11:00:00Z,2.3242249488830566,1.375,0.75
"Hillcrest, NY",2024-11-03T12:00:00Z,1.946872482697169,0.9583333333333334,0.4583333333333333
"Hillcrest, NY",2024-11-03T13:00:00Z,2.287040819724401,1.125,0.4583333333333333
"Hillcrest, NY",2024-11-03T14:00:00Z,2.368137468894323,1.0,0.375
"Hillcrest, NY",2024-11-03T15:00:00Z,3.242801676193873,1.2916666666666667,0.6666666666666666
"Hillcrest, NY",2024-11-03T16:00:00Z,3.581645051638285,1.625,0.875
"Hillcrest, NY",2024-11-03T17:00:00Z,5.151895006497701,3.375,2.0
"Hillcrest, NY",2024-11-03T18:00:00Z,4.595231652259827,1.875,0.9583333333333334
"Hillcrest, NY",2024-11-03T19:00:00Z,4.320641616980235,1.375,0.7916666666666666
